plant_key,year,month,design_kwh,contract_kwh,tariff_mxn,fixed_income_ccy,ccy
SLP2,2029,9,,39740.0,2.85,,
SLP2,2029,10,,38118.0,2.85,,
SLP2,2029,11,,33973.0,2.85,,
SLP2,2029,12,,31926.0,2.85,,
SLP2,2030,1,,33805.0,2.993,,
SLP2,2030,2,,34011.0,2.993,,
SLP2,2030,3,,47359.0,2.993,,
SLP2,2030,4,,48439.0,2.993,,
SLP2,2030,5,,50470.0,2.993,,
SLP2,2030,6,,46486.0,2.993,,
SLP2,2030,7,,47869.0,2.993,,
SLP2,2030,8,,46945.0,2.993,,
SLP2,2030,9,,39522.0,2.993,,
SLP2,2030,10,,37909.0,2.993,,
SLP2,2030,11,,33787.0,2.993,,
SLP2,2030,12,,31751.0,2.993,,
SLP2,2031,1,,33620.0,3.142,,
SLP2,2031,2,,33825.0,3.142,,
SLP2,2031,3,,47100.0,3.142,,
SLP2,2031,4,,48174.0,3.142,,
SLP2,2031,5,,50194.0,3.142,,
SLP2,2031,6,,46232.0,3.142,,
SLP2,2031,7,,47608.0,3.142,,
SLP2,2031,8,,46689.0,3.142,,
SLP2,2031,9,,39306.0,3.142,,
SLP2,2031,10,,37702.0,3.142,,
SLP2,2031,11,,33602.0,3.142,,
SLP2,2031,12,,31577.0,3.142,,
SLP2,2032,1,,33436.0,3.3,,
SLP2,2032,2,,33640.0,3.3,,
SLP2,2032,3,,46843.0,3.3,,
SLP2,2032,4,,47911.0,3.3,,
SLP2,2032,5,,49920.0,3.3,,
SLP2,2032,6,,45979.0,3.3,,
SLP2,2032,7,,47347.0,3.3,,
SLP2,2032,8,,46433.0,3.3,,
SLP2,2032,9,,39091.0,3.3,,
SLP2,2032,10,,37496.0,3.3,,
SLP2,2032,11,,33419.0,3.3,,
SLP2,2032,12,,31405.0,3.3,,
SLP2,2033,1,,33253.0,3.464,,
SLP2,2033,2,,33456.0,3.464,,
SLP2,2033,3,,46586.0,3.464,,
SLP2,2033,4,,47649.0,3.464,,
SLP2,2033,5,,49647.0,3.464,,
SLP2,2033,6,,45728.0,3.464,,
SLP2,2033,7,,47088.0,3.464,,
SLP2,2033,8,,46179.0,3.464,,
SLP2,2033,9,,38877.0,3.464,,
SLP2,2033,10,,37291.0,3.464,,
SLP2,2033,11,,33236.0,3.464,,
SLP2,2033,12,,31233.0,3.464,,
SLP2,2034,1,,33071.0,3.638,,
SLP2,2034,2,,33273.0,3.638,,
SLP2,2034,3,,46332.0,3.638,,
SLP2,2034,4,,47388.0,3.638,,
SLP2,2034,5,,49375.0,3.638,,
SLP2,2034,6,,45478.0,3.638,,
SLP2,2034,7,,46831.0,3.638,,
SLP2,2034,8,,45927.0,3.638,,
SLP2,2034,9,,38665.0,3.638,,
SLP2,2034,10,,37087.0,3.638,,
SLP2,2034,11,,33054.0,3.638,,
SLP2,2034,12,,31062.0,3.638,,
SLP2,2035,1,,32891.0,3.82,,
SLP2,2035,2,,33091.0,3.82,,
SLP2,2035,3,,46078.0,3.82,,
SLP2,2035,4,,47129.0,3.82,,
SLP2,2035,5,,49105.0,3.82,,
SLP2,2035,6,,45229.0,3.82,,
SLP2,2035,7,,46574.0,3.82,,
SLP2,2035,8,,45675.0,3.82,,
SLP2,2035,9,,38453.0,3.82,,
SLP2,2035,10,,36884.0,3.82,,
SLP2,2035,11,,32873.0,3.82,,
SLP2,2035,12,,30892.0,3.82,,
SLP2,2036,1,,32711.0,4.011,,
SLP2,2036,2,,32910.0,4.011,,
SLP2,2036,3,,45826.0,4.011,,
SLP2,2036,4,,46871.0,4.011,,
SLP2,2036,5,,48836.0,4.011,,
SLP2,2036,6,,44981.0,4.011,,
SLP2,2036,7,,46320.0,4.011,,
SLP2,2036,8,,45425.0,4.011,,
SLP2,2036,9,,38243.0,4.011,,
SLP2,2036,10,,36682.0,4.011,,
SLP2,2036,11,,32693.0,4.011,,
SLP2,2036,12,,30723.0,4.011,,
SLP2,2037,1,,32532.0,4.211,,
SLP2,2037,2,,32730.0,4.211,,
SLP2,2037,3,,45575.0,4.211,,
SLP2,2037,4,,46615.0,4.211,,
SLP2,2037,5,,48569.0,4.211,,
SLP2,2037,6,,44735.0,4.211,,
SLP2,2037,7,,46066.0,4.211,,
SLP2,2037,8,,45177.0,4.211,,
SLP2,2037,9,,38034.0,4.211,,
SLP2,2037,10,,36481.0,4.211,,
SLP2,2037,11,,32515.0,4.211,,
SLP2,2037,12,,30555.0,4.211,,
SLP2,2038,1,,32354.0,4.422,,
SLP2,2038,2,,32551.0,4.422,,
SLP2,2038,3,,45326.0,4.422,,
SLP2,2038,4,,46360.0,4.422,,
SLP2,2038,5,,48304.0,4.422,,
SLP2,2038,6,,44491.0,4.422,,
SLP2,2038,7,,45814.0,4.422,,
SLP2,2038,8,,44930.0,4.422,,
SLP2,2038,9,,37826.0,4.422,,
SLP2,2038,10,,36282.0,4.422,,
SLP2,2038,11,,32337.0,4.422,,
SLP2,2038,12,,30388.0,4.422,,
SLP2,2039,1,,32177.0,2.643,,
SLP2,2039,2,,32373.0,2.643,,
SLP2,2039,3,,45078.0,2.643,,
SLP2,2039,4,,46106.0,2.643,,
SLP2,2039,5,,48039.0,2.643,,
SLP2,2039,6,,44247.0,2.643,,
SLP2,2039,7,,45564.0,2.643,,
SLP2,2039,8,,44684.0,2.643,,
SLP2,2039,9,,37619.0,2.643,,
SLP2,2039,10,,36083.0,2.643,,
SLP2,2039,11,,32160.0,2.643,,
SLP2,2039,12,,30222.0,2.643,,
SLP2,2040,1,,32001.0,4.875,,
SLP2,2040,2,,32195.0,4.875,,
SLP2,2040,3,,44832.0,4.875,,
SLP2,2040,4,,45854.0,4.875,,
SLP2,2040,5,,47777.0,4.875,,
SLP2,2040,6,,44005.0,4.875,,
SLP2,2040,7,,45314.0,4.875,,
SLP2,2040,8,,44440.0,4.875,,
SLP2,2040,9,,37413.0,4.875,,
SLP2,2040,10,,35886.0,4.875,,
SLP2,2040,11,,31984.0,4.875,,
SLP2,2040,12,,30056.0,4.875,,
SLP2,2041,1,,31826.0,5.119,,
SLP2,2041,2,,32019.0,5.119,,
SLP2,2041,3,,44586.0,5.119,,
SLP2,2041,4,,45603.0,5.119,,
SLP2,2041,5,,47515.0,5.119,,
SLP2,2041,6,,43765.0,5.119,,
SLP2,2041,7,,45067.0,5.119,,
SLP2,2041,8,,44197.0,5.119,,
SLP2,2041,9,,37208.0,5.119,,
SLP2,2041,10,,35690.0,5.119,,
SLP2,2041,11,,31809.0,5.119,,
SLP2,2041,12,,29892.0,5.119,,
SLP2,2042,1,,31652.0,5.375,,
SLP2,2042,2,,31844.0,5.375,,
SLP2,2042,3,,44343.0,5.375,,
SLP2,2042,4,,45354.0,5.375,,
SLP2,2042,5,,47255.0,5.375,,
SLP2,2042,6,,43525.0,5.375,,
SLP2,2042,7,,44820.0,5.375,,
SLP2,2042,8,,43955.0,5.375,,
SLP2,2042,9,,37005.0,5.375,,
SLP2,2042,10,,35495.0,5.375,,
SLP2,2042,11,,31635.0,5.375,,
SLP2,2042,12,,29729.0,5.375,,
SLP2,2043,1,,31479.0,5.643,,
SLP2,2043,2,,31670.0,5.643,,
SLP2,2043,3,,44100.0,5.643,,
SLP2,2043,4,,45106.0,5.643,,
SLP2,2043,5,,46997.0,5.643,,
SLP2,2043,6,,43287.0,5.643,,
SLP2,2043,7,,44575.0,5.643,,
SLP2,2043,8,,43714.0,5.643,,
SLP2,2043,9,,36802.0,5.643,,
SLP2,2043,10,,35300.0,5.643,,
SLP2,2043,11,,31462.0,5.643,,
SLP2,2043,12,,29566.0,5.643,,
